market,year,pair,health_class,primary_blocker,next_action,raw_parquet_present,causal_parquet_present,ohlcv_1m_dbn_present,definition_dbn_present,statistics_dbn_present,status_dbn_present,ohlcv_1m_dbn_count,definition_dbn_count,statistics_dbn_count,status_dbn_count,raw_audit_status,raw_rows,raw_failure_summary,source_reference_count,missing_source_file_count,source_hash_mismatch_count,status_archive_present,status_missing_rows,status_stale_rows,statistics_archive_present,statistics_missing_rows,statistics_stale_rows,phase2_readiness_path,phase2_readiness_status,phase2_blocker_count,phase2_failure_count,phase2_top_blocker,phase2_status_missing_rows,phase2_status_stale_rows,phase2_statistics_missing_rows,phase2_statistics_stale_rows,phase2_roll_backsteps,phase2_synthetic_rows_pct,phase2_output_rows,latest_phase2_decision,decision_conflict,manifest_issue_summary,evidence_paths
SI,2013,SI:2013,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,308568,,8,0,0,1,159569,159569,1,48,48,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
SI,2014,SI:2014,POLICY_REVIEW_REQUIRED,canonical status DBN absent or optional; raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,False,1,1,1,0,PASS,294674,,8,0,0,0,294674,294674,1,54,54,,,0,0,,0,0,0,0,0,0.0,0,,False,data/dbn/status:missing_pair:expected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/data_manifest/manifest_coverage_check.csv
SI,2015,SI:2015,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,295959,,9,0,0,1,263996,263996,1,42,42,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
SI,2016,SI:2016,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,316873,,9,0,0,1,0,0,1,118,118,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
SI,2017,SI:2017,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,318558,,9,0,0,1,1223,1223,1,73,73,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
SI,2018,SI:2018,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,316273,,9,0,0,1,2396,2396,1,29,29,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
SI,2019,SI:2019,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,314874,,9,0,0,1,4576,4576,1,489,489,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
SI,2020,SI:2020,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,338754,,9,0,0,1,3796,3796,1,717,717,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
SI,2021,SI:2021,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,332210,,9,0,0,1,1233,1233,1,116,116,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
SI,2022,SI:2022,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,335981,,9,0,0,1,6311,6311,1,178,178,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
SI,2023,SI:2023,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,328206,,9,0,0,1,4990,4990,1,145,145,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
SI,2024,SI:2024,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,338461,,9,0,0,1,2477,2477,1,289,289,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
SI,2025,SI:2025,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,341978,,9,0,0,1,0,0,1,99,99,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
SI,2026,SI:2026,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,150814,,9,0,0,1,0,0,1,16,16,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
HG,2010,HG:2010,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,165316,,8,0,0,1,134582,134582,1,68,68,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
HG,2011,HG:2011,POLICY_REVIEW_REQUIRED,canonical status DBN absent or optional; raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,False,1,1,1,0,PASS,301022,,7,0,0,0,301022,301022,1,33,33,,,0,0,,0,0,0,0,0,0.0,0,,False,data/dbn/status:missing_pair:expected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/data_manifest/manifest_coverage_check.csv
HG,2012,HG:2012,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,319525,,8,0,0,1,268001,268001,1,21,21,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
HG,2013,HG:2013,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,310315,,8,0,0,1,300194,300194,1,69,69,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
HG,2014,HG:2014,POLICY_REVIEW_REQUIRED,canonical status DBN absent or optional; raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,False,1,1,1,0,PASS,292821,,7,0,0,0,292821,292821,1,72,72,,,0,0,,0,0,0,0,0,0.0,0,,False,data/dbn/status:missing_pair:expected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/data_manifest/manifest_coverage_check.csv
HG,2015,HG:2015,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,305606,,8,0,0,1,271641,271641,1,355,355,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
HG,2016,HG:2016,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,312712,,8,0,0,1,0,0,1,93,93,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
HG,2017,HG:2017,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,326289,,8,0,0,1,3750,3750,1,145,145,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
HG,2018,HG:2018,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,339515,,8,0,0,1,5062,5062,1,26,26,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
HG,2019,HG:2019,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,330909,,9,0,0,1,5967,5967,1,453,453,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
HG,2020,HG:2020,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,340803,,9,0,0,1,2537,2537,1,127,127,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
HG,2021,HG:2021,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,342538,,9,0,0,1,3797,3797,1,55,55,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
HG,2022,HG:2022,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,340489,,9,0,0,1,5040,5040,1,61,61,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
HG,2023,HG:2023,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,337939,,9,0,0,1,6282,6282,1,105,105,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
HG,2024,HG:2024,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,343319,,9,0,0,1,2520,2520,1,177,177,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
HG,2025,HG:2025,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,327150,,9,0,0,1,0,0,1,24,24,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
HG,2026,HG:2026,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,149366,,9,0,0,1,0,0,1,10,10,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
SR3,2018,SR3:2018,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; manifest duplicate/extra policy row,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,2,2,PASS,933,,8,0,0,1,26,26,1,0,0,,,0,0,,0,0,0,0,0,0.0,0,,False,data/dbn/statistics:duplicate_pair:known_duplicate_policy_deferred | data/dbn/status:duplicate_pair:known_duplicate_policy_deferred,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/data_manifest/manifest_coverage_check.csv
SR3,2019,SR3:2019,UNKNOWN_REVIEW_REQUIRED,raw optional-schema audit failed; source reference path missing,"Drill this row before Phase 2/model use; decide bounded re-enrichment, source-path correction, deferral, or exclusion; stop before build/cleanup.",True,True,True,True,True,True,1,1,1,1,FAIL,1615,source_file path does not exist | status_source_file path does not exist | stat_opening_price_source_file path does not exist | stat_settlement_price_source_file path does not exist | stat_session_low_source_file path does not exist | stat_session_high_source_file path does not exist | stat_cleared_volume_source_file path does not exist | stat_open_interest_source_file path does not exist,8,8,0,1,0,0,1,0,0,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
SR3,2020,SR3:2020,UNKNOWN_REVIEW_REQUIRED,raw optional-schema audit failed; source reference path missing,"Drill this row before Phase 2/model use; decide bounded re-enrichment, source-path correction, deferral, or exclusion; stop before build/cleanup.",True,True,True,True,True,True,1,1,1,1,FAIL,3461,source_file path does not exist | status_source_file path does not exist | stat_opening_price_source_file path does not exist | stat_settlement_price_source_file path does not exist | stat_session_low_source_file path does not exist | stat_session_high_source_file path does not exist | stat_cleared_volume_source_file path does not exist | stat_open_interest_source_file path does not exist,8,8,0,1,0,0,1,0,0,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
SR3,2021,SR3:2021,UNKNOWN_REVIEW_REQUIRED,raw optional-schema audit failed; source reference path missing,"Drill this row before Phase 2/model use; decide bounded re-enrichment, source-path correction, deferral, or exclusion; stop before build/cleanup.",True,True,True,True,True,True,1,1,1,1,FAIL,5781,source_file path does not exist | status_source_file path does not exist | stat_opening_price_source_file path does not exist | stat_settlement_price_source_file path does not exist | stat_session_low_source_file path does not exist | stat_session_high_source_file path does not exist | stat_cleared_volume_source_file path does not exist | stat_open_interest_source_file path does not exist,8,8,0,1,0,0,1,0,0,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
SR3,2022,SR3:2022,UNKNOWN_REVIEW_REQUIRED,raw optional-schema audit failed; source reference path missing,"Drill this row before Phase 2/model use; decide bounded re-enrichment, source-path correction, deferral, or exclusion; stop before build/cleanup.",True,True,True,True,True,True,1,1,1,1,FAIL,48227,source_file path does not exist | status_source_file path does not exist | stat_opening_price_source_file path does not exist | stat_settlement_price_source_file path does not exist | stat_session_low_source_file path does not exist | stat_session_high_source_file path does not exist | stat_cleared_volume_source_file path does not exist | stat_open_interest_source_file path does not exist,8,8,0,1,0,0,1,0,0,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
SR3,2023,SR3:2023,UNKNOWN_REVIEW_REQUIRED,raw optional-schema audit failed; source reference path missing,"Drill this row before Phase 2/model use; decide bounded re-enrichment, source-path correction, deferral, or exclusion; stop before build/cleanup.",True,True,True,True,True,True,1,1,1,1,FAIL,83657,source_file path does not exist | status_source_file path does not exist | stat_opening_price_source_file path does not exist | stat_settlement_price_source_file path does not exist | stat_session_low_source_file path does not exist | stat_session_high_source_file path does not exist | stat_cleared_volume_source_file path does not exist | stat_open_interest_source_file path does not exist,8,8,0,1,0,0,1,0,0,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
SR3,2024,SR3:2024,UNKNOWN_REVIEW_REQUIRED,raw optional-schema audit failed; source reference path missing,"Drill this row before Phase 2/model use; decide bounded re-enrichment, source-path correction, deferral, or exclusion; stop before build/cleanup.",True,True,True,True,True,True,1,1,1,1,FAIL,75386,source_file path does not exist | status_source_file path does not exist | stat_opening_price_source_file path does not exist | stat_settlement_price_source_file path does not exist | stat_session_low_source_file path does not exist | stat_session_high_source_file path does not exist | stat_cleared_volume_source_file path does not exist | stat_open_interest_source_file path does not exist,8,8,0,1,0,0,1,0,0,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
SR3,2025,SR3:2025,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,193383,,8,0,0,1,0,0,1,149,149,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
SR3,2026,SR3:2026,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,90560,,8,0,0,1,0,0,1,61,61,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
SR1,2018,SR1:2018,UNKNOWN_REVIEW_REQUIRED,raw optional-schema audit failed,"Drill this row before Phase 2/model use; decide bounded re-enrichment, source-path correction, deferral, or exclusion; stop before build/cleanup.",True,False,True,True,True,True,1,1,1,1,FAIL,1562,"missing enriched raw columns: stat_cleared_volume,stat_cleared_volume_missing,stat_cleared_volume_source_file,stat_cleared_volume_source_sha256,stat_cleared_volume_ts_event,stat_close_price,stat_close_price_missing,stat_ | expected 86 columns, found 25 | status audit columns missing: status_missing,status_source_file,status_source_sha256,status_stale,status_ts_event | statistics audit columns missing: stat_cleared_volume_missing,stat_cleared_volume_source_file,stat_cleared_volume_source_sha256,stat_cleared_volume_ts_event,stat_close_price_missing,stat_close_price_source_file,stat_clos",1,0,0,1,0,0,1,0,0,reports/phase_restart/sr1_2018_phase2_readiness.json,FAIL,1,0,roll maturity sequence not monotonic: backsteps=36,0,0,0,0,36,0.0,1562,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/sr1_2018_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
SR1,2019,SR1:2019,UNKNOWN_REVIEW_REQUIRED,raw optional-schema audit failed,"Drill this row before Phase 2/model use; decide bounded re-enrichment, source-path correction, deferral, or exclusion; stop before build/cleanup.",True,False,True,True,True,True,1,1,1,1,FAIL,10252,"missing enriched raw columns: stat_cleared_volume,stat_cleared_volume_missing,stat_cleared_volume_source_file,stat_cleared_volume_source_sha256,stat_cleared_volume_ts_event,stat_close_price,stat_close_price_missing,stat_ | expected 86 columns, found 25 | status audit columns missing: status_missing,status_source_file,status_source_sha256,status_stale,status_ts_event | statistics audit columns missing: stat_cleared_volume_missing,stat_cleared_volume_source_file,stat_cleared_volume_source_sha256,stat_cleared_volume_ts_event,stat_close_price_missing,stat_close_price_source_file,stat_clos",1,0,0,1,0,0,1,0,0,reports/phase_restart/sr1_2019_phase2_readiness.json,FAIL,1,0,roll maturity sequence not monotonic: backsteps=50,0,0,0,0,50,0.0,10252,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/sr1_2019_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
SR1,2020,SR1:2020,UNKNOWN_REVIEW_REQUIRED,raw optional-schema audit failed,"Drill this row before Phase 2/model use; decide bounded re-enrichment, source-path correction, deferral, or exclusion; stop before build/cleanup.",True,False,True,True,True,True,1,1,1,1,FAIL,9535,"missing enriched raw columns: stat_cleared_volume,stat_cleared_volume_missing,stat_cleared_volume_source_file,stat_cleared_volume_source_sha256,stat_cleared_volume_ts_event,stat_close_price,stat_close_price_missing,stat_ | expected 86 columns, found 25 | status audit columns missing: status_missing,status_source_file,status_source_sha256,status_stale,status_ts_event | statistics audit columns missing: stat_cleared_volume_missing,stat_cleared_volume_source_file,stat_cleared_volume_source_sha256,stat_cleared_volume_ts_event,stat_close_price_missing,stat_close_price_source_file,stat_clos",1,0,0,1,0,0,1,0,0,reports/phase_restart/sr1_2020_phase2_readiness.json,FAIL,1,0,roll maturity sequence not monotonic: backsteps=72,0,0,0,0,72,0.0,9535,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/sr1_2020_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
SR1,2021,SR1:2021,UNKNOWN_REVIEW_REQUIRED,raw optional-schema audit failed,"Drill this row before Phase 2/model use; decide bounded re-enrichment, source-path correction, deferral, or exclusion; stop before build/cleanup.",True,False,True,True,True,True,1,1,1,1,FAIL,7059,"missing enriched raw columns: stat_cleared_volume,stat_cleared_volume_missing,stat_cleared_volume_source_file,stat_cleared_volume_source_sha256,stat_cleared_volume_ts_event,stat_close_price,stat_close_price_missing,stat_ | expected 86 columns, found 25 | status audit columns missing: status_missing,status_source_file,status_source_sha256,status_stale,status_ts_event | statistics audit columns missing: stat_cleared_volume_missing,stat_cleared_volume_source_file,stat_cleared_volume_source_sha256,stat_cleared_volume_ts_event,stat_close_price_missing,stat_close_price_source_file,stat_clos",1,0,0,1,0,0,1,0,0,reports/phase_restart/sr1_2021_phase2_readiness.json,FAIL,1,0,roll maturity sequence not monotonic: backsteps=76,0,0,0,0,76,0.0,7059,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/sr1_2021_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
SR1,2022,SR1:2022,UNKNOWN_REVIEW_REQUIRED,raw optional-schema audit failed,"Drill this row before Phase 2/model use; decide bounded re-enrichment, source-path correction, deferral, or exclusion; stop before build/cleanup.",True,False,True,True,True,True,1,1,1,1,FAIL,64948,"missing enriched raw columns: stat_cleared_volume,stat_cleared_volume_missing,stat_cleared_volume_source_file,stat_cleared_volume_source_sha256,stat_cleared_volume_ts_event,stat_close_price,stat_close_price_missing,stat_ | expected 86 columns, found 25 | status audit columns missing: status_missing,status_source_file,status_source_sha256,status_stale,status_ts_event | statistics audit columns missing: stat_cleared_volume_missing,stat_cleared_volume_source_file,stat_cleared_volume_source_sha256,stat_cleared_volume_ts_event,stat_close_price_missing,stat_close_price_source_file,stat_clos",1,0,0,1,0,0,1,0,0,reports/phase_restart/sr1_2022_phase2_readiness.json,FAIL,1,0,roll maturity sequence not monotonic: backsteps=44,0,0,0,0,44,0.0,64948,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/sr1_2022_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
SR1,2023,SR1:2023,UNKNOWN_REVIEW_REQUIRED,raw optional-schema audit failed,"Drill this row before Phase 2/model use; decide bounded re-enrichment, source-path correction, deferral, or exclusion; stop before build/cleanup.",True,False,True,True,True,True,1,1,1,1,FAIL,82531,"missing enriched raw columns: stat_cleared_volume,stat_cleared_volume_missing,stat_cleared_volume_source_file,stat_cleared_volume_source_sha256,stat_cleared_volume_ts_event,stat_close_price,stat_close_price_missing,stat_ | expected 86 columns, found 25 | status audit columns missing: status_missing,status_source_file,status_source_sha256,status_stale,status_ts_event | statistics audit columns missing: stat_cleared_volume_missing,stat_cleared_volume_source_file,stat_cleared_volume_source_sha256,stat_cleared_volume_ts_event,stat_close_price_missing,stat_close_price_source_file,stat_clos",1,0,0,1,0,0,1,0,0,reports/phase_restart/sr1_2023_phase2_readiness.json,FAIL,1,0,roll maturity sequence not monotonic: backsteps=54,0,0,0,0,54,0.0,82531,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/sr1_2023_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
SR1,2024,SR1:2024,UNKNOWN_REVIEW_REQUIRED,raw optional-schema audit failed,"Drill this row before Phase 2/model use; decide bounded re-enrichment, source-path correction, deferral, or exclusion; stop before build/cleanup.",True,False,True,True,True,True,1,1,1,1,FAIL,73937,"missing enriched raw columns: stat_cleared_volume,stat_cleared_volume_missing,stat_cleared_volume_source_file,stat_cleared_volume_source_sha256,stat_cleared_volume_ts_event,stat_close_price,stat_close_price_missing,stat_ | expected 86 columns, found 25 | status audit columns missing: status_missing,status_source_file,status_source_sha256,status_stale,status_ts_event | statistics audit columns missing: stat_cleared_volume_missing,stat_cleared_volume_source_file,stat_cleared_volume_source_sha256,stat_cleared_volume_ts_event,stat_close_price_missing,stat_close_price_source_file,stat_clos",1,0,0,1,0,0,1,0,0,reports/phase_restart/sr1_2024_phase2_readiness.json,FAIL,1,0,roll maturity sequence not monotonic: backsteps=62,0,0,0,0,62,0.0,73937,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/sr1_2024_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
